url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category
citilink.ru,1552,1552,404,52.96,4.81,Shopping
irecommend.ru,1555,1555,436,42.66,3.59,Shopping
sheypoor.com,1564,1564,357,75.1,7.71,Shopping
books.com.tw,1573,1573,387,57.3,5.44,Shopping
garmin.com,1581,1581,437,39.9,3.35,Shopping
kbb.com,1590,1590,412,45.6,4.07,Shopping
danawa.com,1593,1593,363,65.4,6.61,Shopping
tap.az,1597,1597,329,91.39,10.2,Shopping
olx.co.ao,1665,1665,319,87,10,Shopping
ria.com,1672,1672,333,72.68,8.01,Shopping
ceneo.pl,1710,1710,414,35.9,3.19,Shopping
made-in-china.com,1724,1724,394,39.9,3.72,Shopping
feebee.com.tw,1725,1725,775.4,48.79,2.31,Shopping
sephora.com,1727,1727,351,54.8,5.73,Shopping
lg.com,1742,1742,439,30.2,2.52,Shopping
mercadolibre.com,1747,1747,456,27.6,2.22,Shopping
bedbathandbeyond.com,1757,1757,379,42.2,4.09,Shopping
yesky.com,1758,1758,787.53,42.12,1.96,Shopping
daraz.pk,1759,1759,392,38.18,3.57,Shopping
mercadolibre.com.co,1764,1764,330,62.72,6.97,Shopping
blocket.se,1770,1770,311,76.01,8.97,Shopping
creativemarket.com,1771,1771,388,38.8,3.67,Shopping
ebaydesc.com,1780,1780,552,18.7,1.24,Shopping
overstock.com,1785,1785,356,47.7,4.91,Shopping
emojipedia.org,1786,1786,413,32.4,2.88,Shopping
fnac.com,1797,1797,408,32.8,2.94,Shopping
pconline.com.cn,1809,1809,459,24.8,1.98,Shopping
jabong.com,1827,1827,342,49.57,5.32,Shopping
swagbucks.com,1832,1832,314,63.8,7.46,Shopping
azet.sk,1839,1839,322,58.3,6.64,Shopping
olx.co.id,1840,1840,286,87.2,11.2,Shopping
miercn.com,1843,1843,353,43.8,4.55,Shopping
walgreens.com,1848,1848,350,44.8,4.7,Shopping
bama.ir,1857,1857,284,85.89,11.1,Shopping
vmall.com,1861,1861,381,34.5,3.33,Shopping
olx.ro,1878,1878,294,72.53,9.07,Shopping
logitech.com,1888,1888,371,35,3.46,Shopping
it168.com,1891,1891,388,31.3,2.96,Shopping
laposte.fr,1916,1916,425,24.7,2.13,Shopping
argos.co.uk,1919,1919,342,41.3,4.43,Shopping
jd.hk,1941,1941,357,35.8,3.69,Shopping
staples.com,1961,1961,353,35.2,3.66,Shopping
droom.in,1965,1965,636.36,45.99,2.65,Shopping
lazada.com.ph,1967,1967,302,54,6.56,Shopping
ppomppu.co.kr,1975,1975,263,86.3,12,Shopping
olx.com.pk,1981,1981,281,67.13,8.77,Shopping
nike.tmall.com,1985,1985,526,15.6,1.09,Shopping
poshmark.com,1993,1993,299,53.4,6.57,Shopping
olx.kz,2002,2002,276,68.57,9.11,Shopping
amazon.com.au,2004,2004,298,53.3,6.57,Shopping
klikbca.com,2025,2025,356,30.83,3.18,Shopping
yoox.com,2028,2028,265,75.2,10.4,Shopping
woot.com,2036,2036,354,30.8,3.2,Shopping
fang.com,2042,2042,299,48.4,5.93,Shopping
gog.com,2059,2059,364,27.9,2.81,Shopping
olx.com.eg,2060,2060,258,77.34,11,Shopping
gumtree.pl,2073,2073,371.35,92.07,9.1,Shopping
gumtree.co.za,2076,2076,271,62.93,8.51,Shopping
barnesandnoble.com,2091,2091,359,27.5,2.82,Shopping
lining.tmall.com,2093,2093,514,14.4,1.03,Shopping
lazada.co.id,2104,2104,289,48.2,6.11,Shopping
olx.in,2128,2128,261,64.31,9.05,Shopping
emag.ro,2130,2130,276,53,7.05,Shopping
suning.com,2135,2135,295,42.3,5.3,Shopping
adidas.com,2136,2136,324,32.7,3.71,Shopping
jcpenney.com,2157,2157,301,38.6,4.71,Shopping
zozo.jp,2163,2163,249,70.3,10.3,Shopping
qiwi.com,2164,2164,373,22.5,2.21,Shopping
urbanoutfitters.com,2172,2172,297,39.1,4.83,Shopping
forever21.com,2180,2180,273,50,6.72,Shopping
labirint.ru,2188,2188,278,46.78,6.18,Shopping
computerbild.de,2194,2194,356,24.2,2.49,Shopping
mediamarkt.de,2203,2203,311,33.1,3.9,Shopping
newbalance.tmall.com,2213,2213,490,13.6,1.02,Shopping
marksandspencer.tmall.com,2215,2215,494,13.4,1,Shopping
livemaster.ru,2218,2218,291,39.12,4.93,Shopping
jackjones.tmall.com,2224,2224,486,13.7,1.03,Shopping
bershka.tmall.com,2225,2225,490,13.5,1.01,Shopping
tiu.ru,2236,2236,359,22.77,2.33,Shopping
calvinklein.tmall.com,2241,2241,489,13.4,1,Shopping
wemakeprice.com,2245,2245,268,48.6,6.65,Shopping
hollisterco.tmall.com,2247,2247,487,13.3,1.01,Shopping
earthmusic.tmall.com,2255,2255,487,13.3,1,Shopping
nanzhuang.tmall.com,2258,2258,487,13.3,1,Shopping
gucn.tmall.com,2260,2260,483,13.4,1.02,Shopping
cabbeen.tmall.com,2272,2272,483,13.2,1,Shopping
anta.tmall.com,2273,2273,480,13.3,1.02,Shopping
lightinthebox.com,2279,2279,292,35.7,4.49,Shopping
eldorado.ru,2283,2283,300,32.8,4.01,Shopping
sports.tmall.com,2287,2287,481,13.1,1,Shopping
sonhoo.com,2291,2291,304,31.6,3.83,Shopping
triumph.tmall.com,2292,2292,480,13.1,1,Shopping
jeanswest.tmall.com,2295,2295,477,13.2,1.01,Shopping
fitbit.com,2296,2296,308,30.2,3.59,Shopping
bag.tmall.com,2298,2298,479,13.1,1,Shopping
biggo.com.tw,2300,2300,580.99,40.93,2.59,Shopping
dyson.tmall.com,2309,2309,476,13.1,1.01,Shopping
semir.tmall.com,2317,2317,474,13,1.01,Shopping
topshop.tmall.com,2318,2318,474,13,1.01,Shopping
pcstore.com.tw,2319,2319,271,42.1,5.71,Shopping
maniform.tmall.com,2320,2320,476,13,1,Shopping
lafuma.tmall.com,2321,2321,475,13,1,Shopping
gainreel.tmall.com,2322,2322,474,13,1.01,Shopping
jia.tmall.com,2324,2324,475,12.9,1,Shopping
shouji.tmall.com,2328,2328,474,12.9,1,Shopping
dickies.tmall.com,2334,2334,473,12.9,1,Shopping
ea3w.com,2339,2339,280,37.4,4.9,Shopping
megafon.ru,2340,2340,311,28.04,3.31,Shopping
lachapelle.tmall.com,2342,2342,473,12.9,1,Shopping
qiannaimei.tmall.com,2344,2344,472,12.9,1,Shopping
lamoda.ru,2348,2348,257,48.03,6.86,Shopping
baby.tmall.com,2349,2349,471,12.8,1,Shopping
scofield.tmall.com,2350,2350,471,12.8,1,Shopping
eland.tmall.com,2351,2351,471,12.8,1,Shopping
nvxie.tmall.com,2352,2352,470,12.8,1,Shopping
trendyol.com,2356,2356,246,54.34,8.11,Shopping
fairwhale.tmall.com,2358,2358,468,12.8,1.01,Shopping
world.tmall.com,2370,2370,430,14.4,1.23,Shopping
basichouse.tmall.com,2377,2377,467,12.8,1,Shopping
honeys.tmall.com,2379,2379,467,12.7,1,Shopping
urfs.tmall.com,2385,2385,462,12.8,1.01,Shopping
forever21.tmall.com,2387,2387,464,12.7,1,Shopping
septwolves.tmall.com,2388,2388,464,12.7,1,Shopping
amazon.com.br,2391,2391,270,38.7,5.27,Shopping
peacebird.tmall.com,2396,2396,462,12.7,1.01,Shopping
it.tmall.com,2397,2397,462,12.7,1.01,Shopping
rakuten.com,2398,2398,318,24.7,2.85,Shopping
nanxie.tmall.com,2400,2400,462,12.6,1,Shopping
globalsources.com,2401,2401,346,20.5,2.17,Shopping
threegun.tmall.com,2414,2414,461,12.6,1,Shopping
popsugar.com,2416,2416,350,19.8,2.07,Shopping
imis.tmall.com,2420,2420,460,12.5,1,Shopping
car.tmall.com,2425,2425,459,12.5,1,Shopping
shopee.vn,2428,2428,262,40.44,5.67,Shopping
99114.com,2446,2446,287,30.2,3.9,Shopping
tonlion.tmall.com,2457,2457,453,12.4,1,Shopping
langsha.tmall.com,2464,2464,452,12.3,1,Shopping
kolonsport.tmall.com,2465,2465,452,12.3,1,Shopping
discoveryexpedition.tmall.com,2467,2467,452,12.3,1,Shopping
price.com.hk,2470,2470,353.88,65.94,6.839,Shopping
emalls.ir,2477,2477,275,32.7,4.37,Shopping
51hejia.com,2482,2482,284,29.7,3.8,Shopping
buy123.com.tw,2486,2486,528.45,41.33,2.87,Shopping
esprit.tmall.com,2496,2496,447,12.2,1,Shopping
samsclub.com,2499,2499,282,29.4,3.83,Shopping
farpost.ru,2503,2503,248,42.7,6.33,Shopping
mydala.com,2521,2521,597.29,26.99,1.66,Shopping
cvs.com,2529,2529,304,23.3,2.81,Shopping
gucci.com,2534,2534,240,44.6,6.82,Shopping
officedepot.com,2547,2547,270,31,4.22,Shopping
shutterfly.com,2557,2557,261,33.5,4.71,Shopping
sears.com,2560,2560,291,24.9,3.13,Shopping
3158.cn,2561,2561,278,27.8,3.7,Shopping
shop-apotheke.com,2570,2570,461.11,32.4,2.58,Shopping
lidl.de,2582,2582,255,34.6,4.98,Shopping
autotrader.co.uk,2583,2583,228,48.8,7.85,Shopping
dickssportinggoods.com,2589,2589,263,31.2,4.35,Shopping
sweetwater.com,2633,2633,280,25.3,3.31,Shopping
olx.pt,2650,2650,223,48.2,7.93,Shopping
offerup.com,2659,2659,229,43.8,7.02,Shopping
6pm.com,2688,2688,233,39.9,6.27,Shopping
carsforsale.com,2692,2692,353.19,75.54,7.851,Shopping
elcorteingles.es,2695,2695,225,44.2,7.2,Shopping
ozbargain.com.au,2727,2727,280,23.2,3.05,Shopping
nordstromrack.com,2734,2734,238,35.4,5.47,Shopping
dmkt-sp.jp,2742,2742,249,30.9,4.6,Shopping
iranjib.ir,2762,2762,277,22.9,3.04,Shopping
joinhoney.com,2793,2793,344,14,1.49,Shopping
trademe.co.nz,2798,2798,200,56.85,10.4,Shopping
priceminister.com,2803,2803,246,29,4.32,Shopping
expressen.se,2805,2805,281,20.7,2.7,Shopping
smbc-card.com,2809,2809,235,32.7,5.1,Shopping
zulily.com,2822,2822,214,43.1,7.39,Shopping
mercadolivre.com,2825,2825,282,20,2.6,Shopping
jumia.com.eg,2826,2826,250,26.9,3.95,Shopping
consumerreports.org,2843,2843,287,18.8,2.4,Shopping
dagbladet.no,2848,2848,261,23.3,3.27,Shopping
jalopnik.com,2858,2858,298,17.1,2.11,Shopping
stockx.com,2861,2861,276,20.3,2.7,Shopping
ss.com,2866,2866,168,102.5,22.4,Shopping
cosmo.ru,2878,2878,315,15.2,1.76,Shopping
bestbuy.ca,2880,2880,246,26.4,3.95,Shopping
lazada.vn,2897,2897,217,37.6,6.36,Shopping
bazos.sk,2902,2902,186,63.8,12.6,Shopping
leroymerlin.fr,2907,2907,230,30.9,4.93,Shopping
vente-privee.com,2914,2914,252,23.8,3.47,Shopping
theknot.com,2933,2933,284,17.7,2.28,Shopping
hotukdeals.com,2941,2941,269,19.8,2.7,Shopping
mercadolibre.cl,2966,2966,208,39.3,6.95,Shopping
ticketmonster.co.kr,2988,2988,214,34.4,5.88,Shopping
rei.com,2999,2999,230,27.5,4.38,Shopping
leroymerlin.ru,3001,3001,215,33.72,5.76,Shopping
carousell.com,3006,3006,250,21.9,3.21,Shopping
colourpop.com,3008,3008,315.79,68.99,8.018,Shopping
shopclues.com,3010,3010,232,26.7,4.23,Shopping
ssense.com,3026,3026,229,26.9,4.31,Shopping
beatport.com,3040,3040,270,17.9,2.43,Shopping
photobucket.com,3041,3041,245,22.5,3.38,Shopping
chewy.com,3052,3052,214,31.8,5.45,Shopping
victoriassecret.com,3064,3064,210,33.5,5.87,Shopping
efu.com.cn,3068,3068,220,29.3,4.9,Shopping
vogue.com.tw,3071,3071,514.04,23.16,1.65,Shopping
pagseguro.uol.com.br,3082,3082,230,25.2,4.04,Shopping
timewarnercable.com,3121,3121,253,19.1,2.78,Shopping
bigcartel.com,3135,3135,249,19.5,2.87,Shopping
jumia.ma,3178,3178,340.57,55.59,5.991,Shopping
tsite.jp,3193,3193,235,21.1,3.3,Shopping
trade.tmall.com,3199,3199,309,12,1.4,Shopping
autozone.com,3212,3212,236,20.6,3.2,Shopping
magazineluiza.com.br,3231,3231,244,18.6,2.79,Shopping
monotaro.com,3268,3268,225,22.1,3.6,Shopping
qoo10.sg,3270,3270,192,34.4,6.57,Shopping
sportsdirect.com,3280,3280,181,42.1,8.55,Shopping
mudah.my,3289,3289,170,51.42,11.1,Shopping
zalando.de,3297,3297,184,38.5,7.67,Shopping
redflagdeals.com,3305,3305,219,22.8,3.83,Shopping
chaoshi.tmall.com,3307,3307,287,12.6,1.6,Shopping
matchesfashion.com,3339,3339,196,29.4,5.5,Shopping
ulta.com,3357,3357,197,28.5,5.3,Shopping
takealot.com,3358,3358,202,26.5,4.81,Shopping
casasbahia.com.br,3378,3378,231,18.4,2.93,Shopping
ebay.ie,3397,3397,218,20.8,3.5,Shopping
ixbt.com,3402,3402,255,14.4,2.06,Shopping
coupons.com,3408,3408,266,13.2,1.81,Shopping
bizrate.com,3448,3448,282,11.5,1.5,Shopping
slrclub.com,3451,3451,155,57.9,13.7,Shopping
grailed.com,3455,3455,184,31.8,6.35,Shopping
mysmartprice.com,3456,3456,241,15.5,2.35,Shopping
olx.uz,3462,3462,155,56.54,13.3,Shopping
yourtemplatefinder.com,3493,3493,301,10.1,1.23,Shopping
91jm.com,3509,3509,180,34.3,7.2,Shopping
submarino.com.br,3530,3530,214,18.9,3.24,Shopping
dx.com,3558,3558,222,17,2.8,Shopping
net-a-porter.com,3565,3565,188,26.1,5.09,Shopping
travelocity.com,3566,3566,218,17.5,2.94,Shopping
meizu.com,3569,3569,200,23.3,4.4,Shopping
liansuo.com,3595,3595,190,24.7,4.8,Shopping
ssg.com,3607,3607,172,32.5,6.94,Shopping
bao315.com,3626,3626,198,21.1,3.9,Shopping
endclothing.com,3632,3632,196,21.6,4.03,Shopping
disney.com,3649,3649,209,18.1,3.18,Shopping
netshoes.com.br,3658,3658,183,25.6,5.13,Shopping
budsgunshop.com,3663,3663,263.65,57.42,7.994,Shopping
mydigit.cn,3671,3671,170,29,6.1,Shopping
car.gr,3675,3675,144,55.82,14.2,Shopping
darty.com,3687,3687,195,20.4,3.82,Shopping
shein.com.mx,3689,3689,226,14.4,2.34,Shopping
trustedreviews.com,3690,3690,283,9.54,1.24,Shopping
2dehands.be,3695,3695,161,36.1,8.21,Shopping
letgo.com,3722,3722,205,17.6,3.15,Shopping
hc360.com,3733,3733,230,13.7,2.2,Shopping
heureka.cz,3743,3743,193,20,3.8,Shopping
mydealz.de,3760,3760,199,18.2,3.34,Shopping
tiki.vn,3811,3811,175,24.8,5.2,Shopping
swiggy.com,3820,3820,206,16.1,2.87,Shopping
blu-ray.com,3824,3824,178,23.3,4.79,Shopping
bookdepository.com,3848,3848,189,19.5,3.78,Shopping
pinduoduo.com,3876,3876,160,29.4,6.6,Shopping
ebay.in,3878,3878,189,18.8,3.64,Shopping
dubizzle.com,3888,3888,149,38.8,9.58,Shopping
cpmlink.net,3891,3891,187,19.2,3.77,Shopping
exist.ru,3906,3906,178,21.64,4.46,Shopping
vectorstock.com,3916,3916,194,17,3.21,Shopping
modiseh.com,3929,3929,218.74,18.94,3.179,Shopping
ae.com,3934,3934,161,28.6,6.53,Shopping
guitarcenter.com,3940,3940,181,20.1,4.06,Shopping
lyst.com,3945,3945,196,16.4,3.1,Shopping
netbarg.com,3949,3949,175.83,41.39,8.641,Shopping
saraiva.com.br,3954,3954,194,16.7,3.17,Shopping
dv37.com,3966,3966,180,20.8,4.3,Shopping
nuomi.com,3970,3970,190,16.8,3.2,Shopping
jcrew.com,3975,3975,173,22,4.67,Shopping
shopstyle.com,3986,3986,206,14,2.5,Shopping
kijiji.it,3989,3989,193,16.4,3.11,Shopping
alza.cz,3995,3995,164,25.2,5.64,Shopping
taoche.com,3998,3998,170,22.2,4.7,Shopping
johnlewis.com,4002,4002,177,20.2,4.19,Shopping
orangebookvalue.com,4006,4006,387.31,17.49,1.66,Shopping
zaful.com,4011,4011,166,24,5.31,Shopping
jd.id,4030,4030,209,13.2,2.32,Shopping
saisoncard.co.jp,4065,4065,170,22.3,4.9,Shopping
clothing-marketing.com,4068,4068,327.74,18.94,2.12,Shopping
mediamarkt.ru,4098,4098,154,28.18,6.7,Shopping
svyaznoy.ru,4108,4108,178,18.3,3.77,Shopping
qvc.com,4141,4141,160,24.4,5.62,Shopping
carfax.com,4151,4151,202,13.1,2.37,Shopping
e-katalog.ru,4165,4165,173,18.9,4.01,Shopping
michaels.com,4183,4183,166,20.9,4.61,Shopping
greenmangaming.com,4188,4188,185,15.7,3.11,Shopping
elo7.com.br,4189,4189,165,21.3,4.74,Shopping
vivo.com.br,4190,4190,174,18.4,3.88,Shopping
jia360.com,4193,4193,150,26.5,6.3,Shopping
suruga-ya.jp,4194,4194,170,21.2,4.7,Shopping
oi.com.br,4199,4199,164,21.6,4.84,Shopping
91mobiles.com,4208,4208,203,12.6,2.27,Shopping
content.tmall.com,4227,4227,255,8.31,1.2,Shopping
bazos.cz,4233,4233,139,35.4,9.32,Shopping
tesco.com,4240,4240,170,19,4.1,Shopping
studfiles.net,4244,4244,199,12.9,2.38,Shopping
e1.ru,4249,4249,180,16.3,3.33,Shopping
thewirecutter.com,4255,4255,216,10.8,1.83,Shopping
beforward.jp,4281,4281,130,42.9,12.1,Shopping
decathlon.fr,4296,4296,149,26.3,6.46,Shopping
mercadolibre.com.pe,4305,4305,150,25.5,6.23,Shopping
lenovo.com.cn,4312,4312,180,15.6,3.2,Shopping
jmty.jp,4350,4350,150,26.8,6.7,Shopping
pizzahut.com,4351,4351,179,15.2,3.12,Shopping
kabum.com.br,4353,4353,163,19.4,4.36,Shopping
rakuten.com.tw,4372,4372,164,18.8,4.21,Shopping
cabelas.com,4375,4375,167,17.8,3.91,Shopping
yiwugou.com,4376,4376,170,17.1,3.7,Shopping
abebooks.com,4383,4383,195,12.3,2.31,Shopping
warframe.market,4386,4386,210,10.5,1.84,Shopping
huim.com,4387,4387,160,20.6,4.8,Shopping
canadiantire.ca,4403,4403,161,19.2,4.39,Shopping
258.com,4408,4408,160,21.1,5,Shopping
linkhaitao.com,4410,4410,250,7.91,1.2,Shopping
ulmart.ru,4424,4424,161,18.91,4.31,Shopping
buyee.jp,4443,4443,150,20.7,4.9,Shopping
cheaa.com,4448,4448,170,16.4,3.6,Shopping
kufar.by,4460,4460,133,33.73,9.33,Shopping
turbosquid.com,4461,4461,158,19.4,4.51,Shopping
smartisan.com,4476,4476,160,17.6,4,Shopping
zazzle.com,4478,4478,157,19.5,4.55,Shopping
rs-online.com,4501,4501,168,16.1,3.52,Shopping
tomtop.com,4521,4521,160,17.9,4.11,Shopping
saturn.de,4568,4568,167,15.4,3.39,Shopping
panasonic.com,4586,4586,176,13.4,2.78,Shopping
ikman.lk,4587,4587,121,41.4,12.5,Shopping
lazada.sg,4589,4589,142,24,6.2,Shopping
romwe.com,4596,4596,150,20.4,5.01,Shopping
adidas.tmall.com,4599,4599,180,12.3,2.5,Shopping
digistyle.com,4607,4607,140,24.7,6.47,Shopping
extra.com.br,4618,4618,181,12.3,2.48,Shopping
2ememain.be,4621,4621,133,28.9,7.97,Shopping
gdeposylka.ru,4622,4622,178,12.8,2.64,Shopping
newchic.com,4626,4626,156,17.6,4.15,Shopping
sportmaster.ru,4629,4629,141,23.78,6.2,Shopping
privalia.com,4654,4654,130,30.4,8.57,Shopping
vseinstrumenti.ru,4657,4657,144,22.03,5.63,Shopping
liqu.com,4659,4659,150,18.9,4.6,Shopping
bol.com,4666,4666,145,21.2,5.37,Shopping
auspost.com.au,4685,4685,167,14.2,3.12,Shopping
vip.com,4695,4695,130,26.3,7.2,Shopping
vivino.com,4702,4702,279.94,16.85,2.21,Shopping
kaola.com,4709,4709,150,18.2,4.4,Shopping
takhfifan.com,4713,4713,153,17.7,4.24,Shopping
fengniao.com,4735,4735,160,16.3,3.8,Shopping
vans.com,4741,4741,153,17.4,4.2,Shopping
thermofisher.com,4756,4756,173,12.7,2.69,Shopping
lesnumeriques.com,4758,4758,182,11.3,2.27,Shopping
canadapost.ca,4759,4759,192,10.1,1.92,Shopping
marksandspencer.com,4765,4765,140,22.2,5.84,Shopping
microcenter.com,4777,4777,145,19.6,4.95,Shopping
whatmobile.com.pk,4784,4784,156,15.9,3.75,Shopping
trenitalia.com,4803,4803,200,9.12,1.68,Shopping
joom.com,4804,4804,174,12.1,2.55,Shopping
99.com,4817,4817,174,12,2.54,Shopping
regmarkets.ru,4822,4822,194,9.54,1.81,Shopping
selfridges.com,4831,4831,140,20.3,5.3,Shopping
mobile.ir,4832,4832,141,20.4,5.32,Shopping
boohoo.com,4833,4833,131,25.3,7.09,Shopping
iliangcang.com,4839,4839,140,19.5,5,Shopping
immobiliare.it,4851,4851,133,24.1,6.68,Shopping
screwfix.com,4855,4855,145,18.3,4.62,Shopping
vatanbilgisayar.com,4868,4868,154,15.4,3.67,Shopping
nest.com,4878,4878,176,11.2,2.33,Shopping
ricardo.ch,4882,4882,121,32.1,9.72,Shopping
ebay.com.hk,4888,4888,130,22.6,6.2,Shopping
thespruce.com,4899,4899,210,7.93,1.39,Shopping
payback.de,4904,4904,145,17.7,4.46,Shopping
gopro.com,4908,4908,156,14.6,3.45,Shopping
pccomponentes.com,4915,4915,141,19,4.94,Shopping
zigwheels.com,4918,4918,160,13.6,3.13,Shopping
esam.ir,4945,4945,122,29.1,8.72,Shopping
wowma.jp,4949,4949,140,17.1,4.3,Shopping
corsair.com,4952,4952,157,13.9,3.25,Shopping
shopee.ph,4958,4958,148,16,3.96,Shopping
digikey.com,4968,4968,152,14.9,3.61,Shopping
tori.fi,4979,4979,122,28.6,8.62,Shopping
letyshops.com,4981,4981,180,10,2.04,Shopping
otodom.pl,5025,5025,131,21.7,6.07,Shopping
currys.co.uk,5034,5034,142,17.1,4.42,Shopping
frys.com,5037,5037,152,14.2,3.42,Shopping
shufoo.net,5042,5042,150,13.7,3.2,Shopping
torob.com,5046,5046,153,14.1,3.39,Shopping
bloomingdales.com,5051,5051,139,17.9,4.71,Shopping
optimum.net,5055,5055,156,13.3,3.13,Shopping
goodhousekeeping.com,5060,5060,208,7.47,1.32,Shopping
trovaprezzi.it,5063,5063,163,11.8,2.65,Shopping
9384.com,5106,5106,140,18.3,4.9,Shopping
manomano.fr,5110,5110,149,14.4,3.53,Shopping
sima-land.ru,5112,5112,109,39.48,13.3,Shopping
jbhifi.com.au,5137,5137,155,12.8,3.03,Shopping
b2b168.com,5138,5138,160,11.9,2.7,Shopping
11467.com,5155,5155,180,8.96,1.8,Shopping
bonprix.de,5156,5156,118,27.6,8.55,Shopping
menards.com,5169,5169,134,18.4,5.02,Shopping
eprice.com.tw,5174,5174,234.73,28.23,4.415,Shopping
wallpaperswide.com,5175,5175,119,26.7,8.23,Shopping
zoom.com.br,5186,5186,158,11.9,2.76,Shopping
carsensor.net,5189,5189,120,24.3,7.3,Shopping
watsons.tmall.com,5200,5200,160,11.4,2.6,Shopping
germany.ru,5208,5208,122,24.2,7.3,Shopping
hdfilm.shop,5210,5210,316.77,23.8,2.76,Shopping
beautyexchange.com.hk,5238,5238,252.63,12.56,1.82,Shopping
tatacliq.com,5246,5246,156,11.7,2.75,Shopping
toranoana.jp,5252,5252,140,17,4.6,Shopping
casadellibro.com,5257,5257,170,9.75,2.1,Shopping
harborfreight.com,5289,5289,145,13.9,3.52,Shopping
booth.pm,5295,5295,140,15.8,4.2,Shopping
bigbasket.com,5305,5305,126,20.3,5.89,Shopping
mouser.com,5310,5310,152,12.2,2.95,Shopping
mrporter.com,5312,5312,129,18.7,5.3,Shopping
ule.com,5313,5313,130,17.6,4.9,Shopping
melonbooks.co.jp,5336,5336,150,13.3,3.4,Shopping
backcountry.com,5354,5354,132,17.2,4.77,Shopping
costco.ca,5361,5361,137,15.2,4.06,Shopping
homedepot.ca,5369,5369,133,16.7,4.62,Shopping
cardekho.com,5371,5371,152,11.8,2.85,Shopping
thebase.in,5375,5375,120,23.1,7.1,Shopping
society6.com,5403,5403,132,16.5,4.61,Shopping
fashionnova.com,5413,5413,116,24.7,7.83,Shopping
sendo.vn,5427,5427,128,17.7,5.07,Shopping
puma.com,5440,5440,126,18.4,5.35,Shopping
anthropologie.com,5498,5498,126,17.6,5.12,Shopping
heureka.sk,5509,5509,139,13.5,3.58,Shopping
tradingeconomics.com,5514,5514,163,9.35,2.11,Shopping
markt.de,5516,5516,111,26.1,8.62,Shopping
mytheresa.com,5534,5534,130,15.8,4.5,Shopping
stardoll.com,5558,5558,96.7,42.4,16.1,Shopping
qoo10.jp,5560,5560,110,24.6,8.1,Shopping
sogi.com.tw,5565,5565,238.5,21.27,3.273,Shopping
buscape.com.br,5567,5567,164,8.84,1.97,Shopping
totheglory.im,5575,5575,140,12.6,3.3,Shopping
dafiti.com.br,5576,5576,121,19,5.77,Shopping
warthunder.com,5579,5579,167,8.45,1.85,Shopping
chainreactioncycles.com,5580,5580,119,19.5,5.99,Shopping
expatriates.com,5599,5599,102,33.3,12,Shopping
olx.bg,5600,5600,111,24.7,8.18,Shopping
next.co.uk,5610,5610,116,21.1,6.71,Shopping
bonprix.ru,5627,5627,111,24.19,8.03,Shopping
sprzedajemy.pl,5658,5658,141,11.7,3.04,Shopping
picclick.com,5663,5663,118,19.1,5.96,Shopping
mobile.free.fr,5708,5708,145,10.7,2.72,Shopping
diy.com,5746,5746,123,15.7,4.68,Shopping
merrjep.com,5757,5757,114.31,67.5,21.67,Shopping
jet.com,5772,5772,136,11.9,3.22,Shopping
mumyazh.com,5781,5781,281.61,10.24,1.33,Shopping
tcgplayer.com,5793,5793,112,20.3,6.64,Shopping
weidian.com,5796,5796,140,11.6,3.1,Shopping
aucfan.com,5801,5801,120,18.5,5.9,Shopping
gsm.ir,5803,5803,154,8.9,2.12,Shopping
lidl-flyer.com,5814,5814,174,7.07,1.49,Shopping
real.de,5840,5840,135,11.7,3.19,Shopping
todocoleccion.net,5841,5841,113,19.3,6.28,Shopping
mensjournal.com,5857,5857,162,7.83,1.77,Shopping
bershka.com,5864,5864,130,12.9,3.64,Shopping
underarmour.com,5876,5876,123,14.6,4.34,Shopping
yesstyle.com,5877,5877,101,27.9,10.2,Shopping
kidstaff.com.ua,5881,5881,105,24.2,8.49,Shopping
skelbiu.lt,5884,5884,99.9,28.5,10.4,Shopping
zalando.it,5893,5893,103,25.1,8.91,Shopping
zoon.ru,5915,5915,152,8.63,2.08,Shopping
detmir.ru,5927,5927,94.2,34.22,13.3,Shopping
dealnews.com,5937,5937,168,7.07,1.54,Shopping
kupujemprodajem.com,5942,5942,95.8,31.77,12.2,Shopping
carrefour.es,5976,5976,121,14.5,4.4,Shopping
faberlic.com,5992,5992,156,7.99,1.88,Shopping
shangc.net,6019,6019,170,6.96,1.5,Shopping
asos.fr,6028,6028,110,18.5,6.1,Shopping
adorama.com,6029,6029,138,10.1,2.68,Shopping
levi.com,6043,6043,110,18.4,6.13,Shopping
ideegreen.it,6054,6054,256.81,9.38,1.34,Shopping
surrenderat20.net,6060,6060,154,7.95,1.9,Shopping
jarir.com,6061,6061,121,13.9,4.23,Shopping
strawberrynet.com,6071,6071,176.47,22.58,4.696,Shopping
omni7.jp,6075,6075,110,15.9,5.1,Shopping
bkstr.com,6083,6083,124,12.8,3.79,Shopping
journaldesfemmes.fr,6087,6087,150,8.18,1.99,Shopping
showroomprive.com,6091,6091,121,13.6,4.12,Shopping
livesicilia.it,6110,6110,181.06,18.9,3.832,Shopping
jillsclickcorner.com,6118,6118,183,5.79,1.16,Shopping
ioffer.com,6123,6123,98.8,25.2,9.37,Shopping
grainger.com,6126,6126,131,11,3.1,Shopping
cdkeys.com,6149,6149,124,12.4,3.68,Shopping
musiciansfriend.com,6157,6157,139,9.43,2.5,Shopping
