url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category,lang_code,dp,deceptive
healthyhempoil.com,226494,226494,2.6,0.14,2.0,Shopping,en,True,False
techcity.pk,226550,226550,1.9,0.3,5.8,Shopping,en,False,False
sabrent.com,226596,226596,2.7,0.13,1.8,Shopping,en,False,False
order2india.com,226618,226618,2.9,0.11,1.4,Shopping,en,False,False
gslovesme.com,226620,226620,1.8,0.35,7.1,Shopping,en,False,False
philippemodel.com,226654,226654,1.9,0.32,6.0,Shopping,en,False,False
watchbuys.com,226668,226668,2.1,0.21,3.6,Shopping,en,False,False
cue.cc,226673,226673,2.1,0.23,4.1,Shopping,en,False,False
aosom.com,226711,226711,2.4,0.16,2.5,Shopping,en,False,False
rays.com.au,226781,226781,2.1,0.22,3.9,Shopping,en,False,False
libertysafe.com,226835,226835,1.9,0.31,6.0,Shopping,en,False,False
radiantlifecatalog.com,226860,226860,2.6,0.14,1.9,Shopping,en,False,False
vinted.co.uk,226882,226882,2.6,0.14,2.0,Shopping,en,False,False
venidress.com,226903,226903,2.0,0.27,5.1,Shopping,en,False,False
eluktronics.com,227043,227043,2.2,0.19,3.1,Shopping,en,True,False
studiospares.com,227092,227092,2.5,0.15,2.1,Shopping,en,False,False
kiehls.ca,227126,227126,2.0,0.26,4.7,Shopping,en,False,False
somafab.com,227128,227128,2.0,0.26,4.8,Shopping,en,False,False
toyotayaris.in,227143,227143,2.7,0.13,1.8,Shopping,en,False,False
alflahertys.com,227144,227144,1.9,0.28,5.3,Shopping,en,False,False
lashkaraa.com,227168,227168,1.9,0.3,5.7,Shopping,en,True,False
tozandoshop.com,227197,227197,1.8,0.33,6.6,Shopping,en,False,False
goldbroker.com,227216,227216,2.5,0.15,2.1,Shopping,en,False,False
replacementremotes.com,227262,227262,2.2,0.19,3.2,Shopping,en,False,False
artistguitars.com.au,227309,227309,2.3,0.18,2.9,Shopping,en,False,False
kitchencabinetkings.com,227320,227320,2.3,0.19,3.0,Shopping,en,False,False
airsoftworld.net,227350,227350,2.4,0.16,2.5,Shopping,en,False,False
artnaturals.com,227416,227416,2.4,0.17,2.5,Shopping,en,False,False
crimsontrace.com,227426,227426,2.4,0.16,2.5,Shopping,en,False,False
hobbyrc.co.uk,227428,227428,2.2,0.19,3.1,Shopping,en,False,False
acitydiscount.com,227433,227433,2.6,0.14,1.9,Shopping,en,False,False
fabletics.co.uk,227444,227444,2.2,0.19,3.1,Shopping,en,False,False
growershouse.com,227445,227445,2.2,0.19,3.1,Shopping,en,False,False
saltwaterfish.com,227480,227480,2.5,0.14,2.1,Shopping,en,False,False
wihatools.com,227497,227497,1.9,0.29,5.7,Shopping,en,False,False
peakperformance.com,227509,227509,2.1,0.21,3.6,Shopping,en,False,False
braun-hamburg.com,227519,227519,1.9,0.29,5.5,Shopping,en,False,False
jack-wolfskin.com,227547,227547,2.3,0.19,3.0,Shopping,en,False,False
mockupcloud.com,227575,227575,2.7,0.12,1.7,Shopping,en,False,False
americanframe.com,227594,227594,2.0,0.26,4.9,Shopping,en,False,False
lightingsupply.com,227600,227600,2.8,0.12,1.6,Shopping,en,False,False
michaelhill.ca,227628,227628,2.2,0.21,3.5,Shopping,en,False,False
jaxtakart.com,227644,227644,2.5,0.15,2.2,Shopping,en,False,False
fruugo.ie,227645,227645,2.5,0.15,2.3,Shopping,en,False,False
ekuep.com,227647,227647,1.8,0.37,7.5,Shopping,en,False,False
actonglobal.com,227686,227686,2.4,0.16,2.4,Shopping,en,False,False
zalando.ie,227689,227689,2.1,0.22,3.9,Shopping,en,False,False
ironheart.co.uk,227717,227717,1.9,0.29,5.7,Shopping,en,False,False
the-pillow.com.au,227723,227723,3.1,0.1,1.2,Shopping,en,False,False
liberator.com,227758,227758,2.3,0.19,3.0,Shopping,en,False,False
reseller-online.com,227769,227769,2.1,0.21,3.6,Shopping,en,False,False
onepiece.com,227865,227865,2.3,0.18,2.9,Shopping,en,True,False
customon.com,227873,227873,2.5,0.14,2.1,Shopping,en,False,False
craghoppers.com,227884,227884,2.0,0.25,4.6,Shopping,en,False,False
gameology.com.au,227928,227928,2.3,0.18,3.0,Shopping,en,False,False
modesportif.com,227985,227985,2.1,0.21,3.6,Shopping,en,False,False
dormsmart.com,228018,228018,1.5,0.68,17.0,Shopping,en,False,False
lapassione.cc,228050,228050,1.8,0.34,6.8,Shopping,en,False,False
spartoo.net,228051,228051,2.1,0.22,3.9,Shopping,en,False,False
trickortreatstudios.com,228052,228052,2.0,0.24,4.4,Shopping,en,False,False
dollsofindia.com,228065,228065,2.6,0.14,2.0,Shopping,en,False,False
globe-flight.de,228107,228107,2.1,0.23,4.2,Shopping,en,False,False
scarpa.com,228113,228113,2.2,0.19,3.2,Shopping,en,False,False
membershiprewards.com.au,228143,228143,2.1,0.21,3.7,Shopping,en,False,False
condomdepot.com,228229,228229,2.2,0.19,3.1,Shopping,en,False,False
axe.com,228231,228231,2.7,0.13,1.8,Shopping,en,False,False
rorykramer.com,228256,228256,2.0,0.27,5.0,Shopping,en,False,False
kawasaki.co.uk,228275,228275,2.4,0.15,2.3,Shopping,en,False,False
relaxtheback.com,228291,228291,2.3,0.17,2.7,Shopping,en,False,False
mtruapehu.com,228425,228425,2.6,0.14,2.0,Shopping,en,False,False
cgarsltd.co.uk,228429,228429,1.9,0.3,5.9,Shopping,en,False,False
towsure.com,228434,228434,2.2,0.19,3.1,Shopping,en,False,False
mackspw.com,228444,228444,2.6,0.14,2.0,Shopping,en,True,False
aveneusa.com,228471,228471,2.0,0.24,4.2,Shopping,en,False,False
neobits.com,228500,228500,2.7,0.12,1.6,Shopping,en,False,False
thelabellife.com,228510,228510,2.0,0.24,4.3,Shopping,en,False,False
gardeningexpress.co.uk,228538,228538,2.3,0.18,2.8,Shopping,en,False,False
clinique.co.uk,228565,228565,2.1,0.21,3.7,Shopping,en,False,False
ebikes.ca,228598,228598,2.1,0.23,4.0,Shopping,en,False,False
compressionsale.com,228733,228733,2.0,0.24,4.3,Shopping,en,False,False
agkits.com,228829,228829,1.7,0.45,9.9,Shopping,en,False,False
pacificsales.com,228844,228844,2.3,0.18,2.9,Shopping,en,False,False
ezup.com,228871,228871,2.0,0.24,4.5,Shopping,en,False,False
windsorsmith.com.au,228932,228932,2.1,0.23,4.1,Shopping,en,False,False
mycashkit.com,228943,228943,1.9,0.28,5.3,Shopping,en,False,False
plazajapan.com,228958,228958,2.4,0.15,2.3,Shopping,en,False,False
callmethebreeze.com.au,228975,228975,2.8,0.12,2.0,Shopping,en,False,False
rebelliousfashion.co.uk,229003,229003,2.1,0.23,4.0,Shopping,en,True,False
decjuba.com.au,229008,229008,2.2,0.2,3.3,Shopping,en,False,False
frankbody.com,229016,229016,1.9,0.29,5.7,Shopping,en,False,False
soakandsleep.com,229064,229064,1.9,0.28,5.3,Shopping,en,False,False
scamstuff.com,229078,229078,2.4,0.15,2.3,Shopping,en,False,False
deltapage.com,229107,229107,2.3,0.17,2.6,Shopping,en,False,False
affordablemobiles.co.uk,229112,229112,2.2,0.18,3.0,Shopping,en,False,False
vintageandrare.com,229122,229122,2.4,0.16,2.4,Shopping,en,False,False
surpluscenter.com,229131,229131,2.0,0.25,4.6,Shopping,en,False,False
dealgenius.com,229142,229142,2.6,0.13,1.9,Shopping,en,False,False
zealpc.net,229145,229145,2.3,0.17,2.6,Shopping,en,False,False
moonglow.com,229150,229150,2.1,0.21,3.7,Shopping,en,False,False
nazmiyalantiquerugs.com,229249,229249,1.5,0.59,14.0,Shopping,en,False,False
outdoorphoto.co.za,229268,229268,2.4,0.16,2.4,Shopping,en,False,False
shopaztecs.com,229280,229280,2.3,0.18,2.8,Shopping,en,False,False
fuzecard.com,229295,229295,2.6,0.13,1.8,Shopping,en,False,False
edelkrone.eu,229378,229378,2.4,0.15,2.3,Shopping,en,False,False
dunhill.com,229391,229391,2.1,0.22,3.9,Shopping,en,False,False
ruffledblog.com,229412,229412,2.8,0.12,1.6,Shopping,en,False,False
impactcomputers.com,229428,229428,2.8,0.12,1.5,Shopping,en,False,False
sub-shop.com,229465,229465,1.9,0.27,5.1,Shopping,en,False,False
autographfashion.com.au,229521,229521,1.6,0.47,11.0,Shopping,en,False,False
natori.com,229535,229535,1.9,0.29,5.6,Shopping,en,False,False
tobys.com,229549,229549,2.1,0.22,3.8,Shopping,en,False,False
crockettandjones.com,229562,229562,2.1,0.21,3.5,Shopping,en,False,False
peopletree.co.uk,229567,229567,2.3,0.18,2.8,Shopping,en,True,False
squattypotty.com,229593,229593,2.6,0.13,1.9,Shopping,en,True,False
unze.com.pk,229601,229601,1.9,0.31,6.1,Shopping,en,False,False
maccosmetics.com.au,229658,229658,2.1,0.23,4.0,Shopping,en,False,False
cellphonecases.com,229681,229681,2.4,0.15,2.3,Shopping,en,True,True
prettysimplemusic.com,229727,229727,2.0,0.28,5.0,Shopping,en,True,False
bbguns4less.co.uk,229742,229742,2.0,0.25,4.7,Shopping,en,False,False
akf-shop.de,229767,229767,1.8,0.31,6.3,Shopping,en,False,False
scriphessco.com,229828,229828,2.2,0.19,3.3,Shopping,en,False,False
wojooh.com,229839,229839,2.1,0.2,3.4,Shopping,en,False,False
giftstoindia24x7.com,229850,229850,2.0,0.23,4.1,Shopping,en,False,False
nisbets.com.au,229878,229878,2.0,0.24,4.5,Shopping,en,False,False
tomdixon.net,229976,229976,2.0,0.23,4.3,Shopping,en,False,False
biblio.co.uk,230044,230044,2.8,0.12,1.5,Shopping,en,False,False
borjan.com.pk,230059,230059,1.9,0.3,5.9,Shopping,en,False,False
cheezmall.com,230065,230065,2.3,0.18,2.9,Shopping,en,False,False
parnis.org,230108,230108,1.7,0.36,7.7,Shopping,en,True,True
dorksidetoys.com,230123,230123,2.2,0.2,3.4,Shopping,en,False,False
stutterheim.com,230125,230125,2.1,0.22,4.0,Shopping,en,False,False
obdexpress.co.uk,230132,230132,2.3,0.17,2.6,Shopping,en,False,False
criminaldamage.co.uk,230165,230165,2.1,0.21,3.6,Shopping,en,False,False
omc-stepperonline.com,230190,230190,2.2,0.19,3.3,Shopping,en,False,False
eliberty.in,230199,230199,1.8,0.33,6.7,Shopping,en,False,False
skywatches.com.sg,230218,230218,2.6,0.13,1.9,Shopping,en,False,False
membershiprewards.ca,230222,230222,2.3,0.17,2.7,Shopping,en,False,False
hondata.com,230238,230238,2.3,0.18,2.8,Shopping,en,False,False
bemz.com,230251,230251,2.3,0.17,2.7,Shopping,en,False,False
lakickz.com,230254,230254,1.6,0.5,11.0,Shopping,en,False,False
cloudokids.com,230263,230263,2.0,0.22,4.0,Shopping,en,False,False
peppermayo.com,230275,230275,2.2,0.19,3.3,Shopping,en,False,False
backpacking-united.com,230353,230353,2.3,0.17,2.8,Shopping,en,False,False
revivalcycles.com,230355,230355,2.0,0.25,4.7,Shopping,en,False,False
bettermusic.com.au,230362,230362,2.3,0.17,2.8,Shopping,en,False,False
apextactical.com,230406,230406,2.2,0.18,3.0,Shopping,en,False,False
lllreptile.com,230411,230411,2.2,0.19,3.2,Shopping,en,False,False
hirmer-grosse-groessen.de,230457,230457,1.8,0.3,6.0,Shopping,en,False,False
snakeriverfarms.com,230467,230467,2.2,0.19,3.2,Shopping,en,False,False
slickieslaces.com,230471,230471,2.6,0.13,1.9,Shopping,en,True,False
disturbia.co.uk,230645,230645,2.1,0.22,3.8,Shopping,en,False,False
nutritionexpress.com,230660,230660,2.5,0.14,2.0,Shopping,en,False,False
yearone.com,230737,230737,1.8,0.3,6.0,Shopping,en,False,False
bettystoybox.com,230757,230757,2.0,0.24,4.3,Shopping,en,True,False
wilmar.com,230767,230767,2.0,0.24,4.5,Shopping,en,False,False
hiwaldo.com,230824,230824,2.2,0.18,3.0,Shopping,en,False,False
timebyme.com,230930,230930,2.4,0.16,2.0,Shopping,en,True,False
everyonedoesit.co.uk,230974,230974,2.1,0.2,3.4,Shopping,en,False,False
underpar.com,230988,230988,2.4,0.15,2.3,Shopping,en,False,False
supcase.com,230995,230995,2.4,0.16,2.5,Shopping,en,False,False
dvdempire.com,231008,231008,2.3,0.17,2.7,Shopping,en,False,False
kitronik.co.uk,231077,231077,2.6,0.13,1.8,Shopping,en,False,False
clarks.in,231147,231147,2.0,0.22,4.0,Shopping,en,False,False
vampirevape.co.uk,231151,231151,1.9,0.26,5.0,Shopping,en,False,False
tjc.co.uk,231189,231189,1.6,0.44,9.8,Shopping,en,True,False
bikester.co.uk,231221,231221,2.2,0.18,3.0,Shopping,en,False,False
kpopvibe.com,231223,231223,2.2,0.19,3.3,Shopping,en,False,False
kerastase-usa.com,231325,231325,2.0,0.24,4.3,Shopping,en,False,False
weingartz.com,231415,231415,2.3,0.17,2.7,Shopping,en,False,False
thetubestore.com,231426,231426,2.7,0.12,1.6,Shopping,en,False,False
zungleinc.com,231446,231446,2.5,0.14,2.1,Shopping,en,False,False
hondapartshouse.com,231458,231458,2.1,0.21,3.8,Shopping,en,False,False
essco.net,231462,231462,1.8,0.33,6.7,Shopping,en,False,False
mx5parts.co.uk,231466,231466,1.8,0.31,6.3,Shopping,en,False,False
scholarschoice.ca,231486,231486,1.7,0.37,7.9,Shopping,en,False,False
all4cycling.com,231581,231581,2.2,0.19,3.3,Shopping,en,False,False
byjasco.com,231696,231696,2.5,0.14,2.1,Shopping,en,False,False
printo.in,231714,231714,2.0,0.24,4.5,Shopping,en,False,False
brosa.com.au,231719,231719,2.2,0.19,3.3,Shopping,en,True,False
rhythmsnowsports.com.au,231723,231723,1.8,0.34,6.9,Shopping,en,False,False
riddell.com,231746,231746,2.1,0.21,3.7,Shopping,en,False,False
hirschs.co.za,231857,231857,1.7,0.38,8.2,Shopping,en,False,False
heathotsauce.com,231862,231862,2.0,0.23,4.1,Shopping,en,False,False
ruthcreek.com,231876,231876,2.2,0.18,2.9,Shopping,en,False,False
citychiconline.com,231882,231882,2.0,0.22,3.9,Shopping,en,False,False
mcas.com.au,231912,231912,2.0,0.22,4.0,Shopping,en,False,False
naturallife.com,231943,231943,2.1,0.2,3.6,Shopping,en,True,False
unionrepair.com,231991,231991,2.1,0.2,3.5,Shopping,en,False,False
piperandscoot.com,231995,231995,2.1,0.21,3.8,Shopping,en,False,False
heals.com,232001,232001,2.3,0.16,2.6,Shopping,en,False,False
shopnasa.com,232064,232064,1.9,0.27,5.3,Shopping,en,False,False
1stoplighting.com,232069,232069,1.9,0.26,5.0,Shopping,en,False,False
ihealthlabs.com,232070,232070,2.0,0.23,4.2,Shopping,en,False,False
vintagefootballshirts.com,232080,232080,2.1,0.21,3.8,Shopping,en,False,False
closetmaid.com,232098,232098,2.0,0.24,4.4,Shopping,en,False,False
soccerreviewsforyou.com,232120,232120,2.5,0.13,1.9,Shopping,en,False,False
beautycarechoices.com,232151,232151,1.4,0.84,22.0,Shopping,en,False,False
mountainbikesdirect.com.au,232192,232192,2.4,0.15,2.4,Shopping,en,False,False
kpopplus.com,232231,232231,2.2,0.19,3.3,Shopping,en,False,False
landyachtz.com,232258,232258,2.0,0.24,4.4,Shopping,en,False,False
rimmellondon.com,232358,232358,2.2,0.17,2.9,Shopping,en,False,False
aninebing.com,232412,232412,2.2,0.19,3.2,Shopping,en,False,False
esdemarca.com,232433,232433,1.7,0.39,8.5,Shopping,en,False,False
scaleautomag.com,232440,232440,2.0,0.23,4.3,Shopping,en,False,False
proform.com,232492,232492,2.3,0.16,2.5,Shopping,en,True,True
emibaba.com,232513,232513,2.2,0.17,2.8,Shopping,en,False,False
westernbikeworks.com,232516,232516,2.2,0.18,3.0,Shopping,en,False,False
inkjets.com,232542,232542,2.4,0.14,2.1,Shopping,en,False,False
sanitarya.com,232585,232585,2.0,0.31,6.0,Shopping,en,True,False
prolineracing.com,232594,232594,2.0,0.24,4.4,Shopping,en,False,False
stirlingsoap.com,232599,232599,1.6,0.42,9.4,Shopping,en,False,False
urbanedcsupply.com,232608,232608,2.1,0.21,3.7,Shopping,en,True,False
redhotsunglasses.co.uk,232637,232637,1.3,1.09,31.0,Shopping,en,False,False
dulux.in,232739,232739,2.6,0.12,1.7,Shopping,en,False,False
polyvinylrecords.com,232816,232816,2.2,0.18,3.1,Shopping,en,True,False
greekgear.com,232824,232824,2.2,0.18,3.0,Shopping,en,False,False
katies.com.au,232849,232849,2.0,0.22,4.0,Shopping,en,False,False
paulcbuff.com,232858,232858,1.9,0.25,4.6,Shopping,en,False,False
grav.com,232882,232882,2.0,0.23,4.1,Shopping,en,False,False
patagoniaprovisions.com,232886,232886,2.4,0.14,2.2,Shopping,en,False,False
atpik.com,232924,232924,1.9,0.28,5.5,Shopping,en,False,False
thechaingang.com,232925,232925,2.1,0.19,3.3,Shopping,en,False,False
bactrack.com,232976,232976,2.7,0.12,1.6,Shopping,en,False,False
dreamproducts.com,233081,233081,1.9,0.28,5.5,Shopping,en,False,False
buildingbeautifulsouls.com,233102,233102,2.7,0.11,1.5,Shopping,en,False,False
schuylerarmsco.com,233143,233143,2.0,0.22,3.9,Shopping,en,True,False
pishop.co.za,233223,233223,1.7,0.38,8.1,Shopping,en,False,False
dishapublication.com,233239,233239,2.3,0.17,2.7,Shopping,en,False,False
tradeuniquecars.com.au,233246,233246,2.3,0.16,2.4,Shopping,en,False,False
basegear.com,233292,233292,2.0,0.26,5.0,Shopping,en,False,False
brabantia.com,233319,233319,1.8,0.3,6.1,Shopping,en,False,False
noblecollection.com,233348,233348,1.9,0.25,4.8,Shopping,en,False,False
saveya.com,233400,233400,1.4,0.89,24.0,Shopping,en,False,False
warbonnetoutdoors.com,233407,233407,2.1,0.21,3.7,Shopping,en,False,False
rosebikes.co.uk,233408,233408,2.0,0.24,4.5,Shopping,en,False,False
chichiclothing.com.au,233409,233409,2.3,0.16,3.0,Shopping,en,False,False
getit.qa,233447,233447,1.9,0.27,5.2,Shopping,en,False,False
swisco.com,233475,233475,2.2,0.18,2.9,Shopping,en,False,False
laxammo.com,233496,233496,2.1,0.19,3.3,Shopping,en,False,False
accucarecanada.com,233536,233536,2.3,0.17,2.7,Shopping,en,False,False
cyclesuperstore.ie,233595,233595,2.4,0.15,2.2,Shopping,en,False,False
bombayshavingcompany.com,233644,233644,2.3,0.15,2.4,Shopping,en,False,False
healthmateforever.com,233647,233647,3.63,0.26,2.6,Shopping,en,False,False
dommerch.com,233666,233666,2.2,0.18,3.1,Shopping,en,False,False
coretcg.com,233672,233672,2.1,0.21,3.7,Shopping,en,False,False
idonowidont.com,233789,233789,1.8,0.32,6.5,Shopping,en,False,False
purpletrail.com,233811,233811,2.5,0.13,1.9,Shopping,en,True,False
gokeyless.com,233831,233831,2.4,0.14,2.2,Shopping,en,False,False
wildfox.com,233846,233846,2.2,0.19,3.2,Shopping,en,False,False
robbinsbrothers.com,233848,233848,2.1,0.21,3.7,Shopping,en,False,False
bagworld.com.au,233853,233853,2.0,0.23,4.2,Shopping,en,False,False
yungleangear.com,233901,233901,2.1,0.19,3.4,Shopping,en,False,False
dkhardware.com,233904,233904,2.4,0.15,2.3,Shopping,en,False,False
joanieclothing.com,233964,233964,1.6,0.43,9.8,Shopping,en,False,False
hafele.co.uk,233987,233987,1.7,0.38,8.3,Shopping,en,False,False
cokodive.com,234027,234027,2.1,0.2,3.5,Shopping,en,True,False
repfitness.com,234050,234050,2.0,0.21,3.7,Shopping,en,False,False
brahmin.com,234104,234104,2.3,0.15,2.4,Shopping,en,False,False
mountainlaureldesigns.com,234225,234225,2.2,0.17,2.9,Shopping,en,False,False
1800cpap.com,234235,234235,2.2,0.17,2.8,Shopping,en,False,False
apexhunting.com.au,234259,234259,2.63,0.52,7.21,Shopping,en,True,False
usbkill.com,234262,234262,2.5,0.14,2.0,Shopping,en,False,False
budsies.com,234277,234277,2.3,0.16,2.5,Shopping,en,False,False
emgpickups.com,234312,234312,2.0,0.21,3.8,Shopping,en,False,False
urbanstems.com,234325,234325,2.6,0.13,1.8,Shopping,en,False,False
castlecreations.com,234372,234372,1.8,0.3,6.2,Shopping,en,False,False
porndeals.com,234379,234379,2.4,0.15,2.3,Shopping,en,True,True
evenflo.com,234386,234386,2.1,0.19,3.2,Shopping,en,False,False
tooltopia.com,234412,234412,2.4,0.15,2.3,Shopping,en,False,False
eboobstore.com,234431,234431,2.1,0.2,3.6,Shopping,en,False,False
icdresses.com,234465,234465,1.0,0.64,20.0,Shopping,en,False,False
tokersupply.com,234500,234500,2.2,0.18,3.0,Shopping,en,True,False
kleen-ritecorp.com,234534,234534,2.1,0.2,3.5,Shopping,en,False,False
canvasondemand.com,234586,234586,2.0,0.22,4.2,Shopping,en,False,False
inateck.com,234600,234600,2.1,0.19,3.3,Shopping,en,False,False
cartoonnetworkshop.com,234623,234623,1.8,0.28,5.6,Shopping,en,False,False
merchallday.com,234643,234643,2.7,0.12,1.6,Shopping,en,False,False
freshtrends.com,234654,234654,2.2,0.17,2.9,Shopping,en,False,False
kellycodetectors.com,234660,234660,2.3,0.15,2.4,Shopping,en,False,False
softsurroundingsoutlet.com,234665,234665,1.6,0.46,11.0,Shopping,en,False,False
boy-london.com,234715,234715,1.8,0.31,6.4,Shopping,en,False,False
killionest.com,234719,234719,2.1,0.19,3.3,Shopping,en,False,False
orthoticshop.com,234724,234724,2.4,0.14,2.1,Shopping,en,False,False
techhypermart.com,234812,234812,1.9,0.26,5.0,Shopping,en,False,False
lanieri.com,234842,234842,2.7,0.11,1.6,Shopping,en,False,False
nywatchstore.com,234896,234896,2.5,0.13,1.8,Shopping,en,False,False
magellangps.com,234900,234900,2.0,0.22,4.1,Shopping,en,False,False
junebridals.com,234911,234911,1.9,0.24,4.6,Shopping,en,True,False
thermador.com,234918,234918,2.1,0.19,3.3,Shopping,en,False,False
uscbookstore.com,234923,234923,2.3,0.16,2.6,Shopping,en,False,False
fabtolab.com,234924,234924,1.8,0.3,6.1,Shopping,en,False,False
optactical.com,234934,234934,1.7,0.33,7.1,Shopping,en,False,False
volcanoecigs.com,234968,234968,2.1,0.2,3.5,Shopping,en,False,False
diversdirect.com,235020,235020,2.0,0.21,3.8,Shopping,en,False,False
carofigliojunior.com,235039,235039,2.0,0.21,4.0,Shopping,en,False,False
tatamifightwear.com,235077,235077,1.8,0.31,6.4,Shopping,en,False,False
frankiesbikinis.com,235115,235115,2.0,0.22,4.1,Shopping,en,False,False
lenofx.com,235116,235116,2.0,0.21,3.8,Shopping,en,False,False
dnddice.com,235161,235161,1.8,0.27,5.5,Shopping,en,False,False
brylanehome.com,235215,235215,1.8,0.28,5.5,Shopping,en,True,False
katesclothing.co.uk,235367,235367,2.1,0.19,3.2,Shopping,en,False,False
soccerplus.net,235389,235389,2.0,0.15,2.0,Shopping,en,False,False
